record_id,created_at,region,team,customer,product,category,quantity,unit_price,total,status,note
REC-000914,2026-01-09,부산,기획,고객 0914,노트북 거치대,사무 용품,19,67000,1273000,반품 검토,정기 주문
REC-000915,2026-01-10,대전,운영,고객 0915,웹캠,영상 장치,6,118000,708000,결제 확인,정기 주문
REC-000916,2026-01-11,인천,기획,고객 0916,기계식 키보드,입력 장치,13,149000,1937000,처리 중,정기 주문
REC-000917,2026-01-12,광주,운영,고객 0917,모니터 암,사무 용품,20,99000,1980000,배송 준비,정기 주문
REC-000918,2026-01-13,대구,기획,고객 0918,무선 마우스,입력 장치,7,59000,413000,배송 완료,정기 주문
REC-000919,2026-01-14,울산,운영,고객 0919,휴대용 SSD,저장 장치,14,179000,2506000,반품 검토,정기 주문
REC-000920,2026-01-15,세종,기획,고객 0920,헤드셋,음향 장치,1,129000,129000,결제 확인,정기 주문
REC-000921,2026-01-16,경기,운영,고객 0921,무선 키보드,입력 장치,8,89000,712000,처리 중,정기 주문
REC-000922,2026-01-17,강원,기획,고객 0922,27인치 모니터,디스플레이,15,329000,4935000,배송 준비,정기 주문
REC-000923,2026-01-18,충북,운영,고객 0923,USB-C 허브,주변 기기,2,49000,98000,배송 완료,정기 주문
REC-000924,2026-01-19,제주,기획,고객 0924,노트북 거치대,사무 용품,9,67000,603000,반품 검토,정기 주문
REC-000925,2026-01-20,서울,운영,고객 0925,웹캠,영상 장치,16,118000,1888000,결제 확인,정기 주문
REC-000926,2026-01-21,부산,기획,고객 0926,기계식 키보드,입력 장치,3,149000,447000,처리 중,정기 주문
REC-000927,2026-01-22,대전,운영,고객 0927,모니터 암,사무 용품,10,99000,990000,배송 준비,정기 주문
REC-000928,2026-01-23,인천,기획,고객 0928,무선 마우스,입력 장치,17,59000,1003000,배송 완료,정기 주문
REC-000929,2026-01-24,광주,운영,고객 0929,휴대용 SSD,저장 장치,4,179000,716000,반품 검토,정기 주문
REC-000930,2026-01-25,대구,기획,고객 0930,헤드셋,음향 장치,11,129000,1419000,결제 확인,세금계산서 발행
REC-000931,2026-01-26,울산,운영,고객 0931,무선 키보드,입력 장치,18,89000,1602000,처리 중,정기 주문
REC-000932,2026-01-27,세종,기획,고객 0932,27인치 모니터,디스플레이,5,329000,1645000,배송 준비,정기 주문
REC-000933,2026-01-28,경기,운영,고객 0933,USB-C 허브,주변 기기,12,49000,588000,배송 완료,정기 주문
REC-000934,2026-01-29,강원,기획,고객 0934,노트북 거치대,사무 용품,19,67000,1273000,반품 검토,정기 주문
REC-000935,2026-01-30,충북,운영,고객 0935,웹캠,영상 장치,6,118000,708000,결제 확인,정기 주문
REC-000936,2026-01-31,제주,기획,고객 0936,기계식 키보드,입력 장치,13,149000,1937000,처리 중,정기 주문
REC-000937,2026-02-01,서울,운영,고객 0937,모니터 암,사무 용품,20,99000,1980000,배송 준비,정기 주문
REC-000938,2026-02-02,부산,기획,고객 0938,무선 마우스,입력 장치,7,59000,413000,배송 완료,정기 주문
REC-000939,2026-02-03,대전,운영,고객 0939,휴대용 SSD,저장 장치,14,179000,2506000,반품 검토,정기 주문
REC-000940,2026-02-04,인천,기획,고객 0940,헤드셋,음향 장치,1,129000,129000,결제 확인,정기 주문
REC-000941,2026-02-05,광주,운영,고객 0941,무선 키보드,입력 장치,8,89000,712000,처리 중,정기 주문
REC-000942,2026-02-06,대구,기획,고객 0942,27인치 모니터,디스플레이,15,329000,4935000,배송 준비,정기 주문
REC-000943,2026-02-07,울산,운영,고객 0943,USB-C 허브,주변 기기,2,49000,98000,배송 완료,정기 주문
REC-000944,2026-02-08,세종,기획,고객 0944,노트북 거치대,사무 용품,9,67000,603000,반품 검토,정기 주문
REC-000945,2026-02-09,경기,운영,고객 0945,웹캠,영상 장치,16,118000,1888000,결제 확인,정기 주문
REC-000946,2026-02-10,강원,기획,고객 0946,기계식 키보드,입력 장치,3,149000,447000,처리 중,정기 주문
REC-000947,2026-02-11,충북,운영,고객 0947,모니터 암,사무 용품,10,99000,990000,배송 준비,정기 주문
REC-000948,2026-02-12,제주,기획,고객 0948,무선 마우스,입력 장치,17,59000,1003000,배송 완료,정기 주문
REC-000949,2026-02-13,서울,운영,고객 0949,휴대용 SSD,저장 장치,4,179000,716000,반품 검토,정기 주문
REC-000950,2026-02-14,부산,기획,고객 0950,헤드셋,음향 장치,11,129000,1419000,결제 확인,정기 주문
REC-000951,2026-02-15,대전,운영,고객 0951,무선 키보드,입력 장치,18,89000,1602000,처리 중,정기 주문
REC-000952,2026-02-16,인천,기획,고객 0952,27인치 모니터,디스플레이,5,329000,1645000,배송 준비,정기 주문
REC-000953,2026-02-17,광주,운영,고객 0953,USB-C 허브,주변 기기,12,49000,588000,배송 완료,정기 주문
REC-000954,2026-02-18,대구,기획,고객 0954,노트북 거치대,사무 용품,19,67000,1273000,반품 검토,정기 주문
REC-000955,2026-02-19,울산,운영,고객 0955,웹캠,영상 장치,6,118000,708000,결제 확인,정기 주문
REC-000956,2026-02-20,세종,기획,고객 0956,기계식 키보드,입력 장치,13,149000,1937000,처리 중,정기 주문
REC-000957,2026-02-21,경기,운영,고객 0957,모니터 암,사무 용품,20,99000,1980000,배송 준비,정기 주문
REC-000958,2026-02-22,강원,기획,고객 0958,무선 마우스,입력 장치,7,59000,413000,배송 완료,정기 주문
REC-000959,2026-02-23,충북,운영,고객 0959,휴대용 SSD,저장 장치,14,179000,2506000,반품 검토,정기 주문
REC-000960,2026-02-24,제주,기획,고객 0960,헤드셋,음향 장치,1,129000,129000,결제 확인,정기 주문
REC-000961,2026-02-25,서울,운영,고객 0961,무선 키보드,입력 장치,8,89000,712000,처리 중,세금계산서 발행
REC-000962,2026-02-26,부산,기획,고객 0962,27인치 모니터,디스플레이,15,329000,4935000,배송 준비,정기 주문
REC-000963,2026-02-27,대전,운영,고객 0963,USB-C 허브,주변 기기,2,49000,98000,배송 완료,정기 주문
REC-000964,2026-02-28,인천,기획,고객 0964,노트북 거치대,사무 용품,9,67000,603000,반품 검토,정기 주문
REC-000965,2026-03-01,광주,운영,고객 0965,웹캠,영상 장치,16,118000,1888000,결제 확인,정기 주문
REC-000966,2026-03-02,대구,기획,고객 0966,기계식 키보드,입력 장치,3,149000,447000,처리 중,정기 주문
REC-000967,2026-03-03,울산,운영,고객 0967,모니터 암,사무 용품,10,99000,990000,배송 준비,정기 주문
REC-000968,2026-03-04,세종,기획,고객 0968,무선 마우스,입력 장치,17,59000,1003000,배송 완료,정기 주문
REC-000969,2026-03-05,경기,운영,고객 0969,휴대용 SSD,저장 장치,4,179000,716000,반품 검토,정기 주문
REC-000970,2026-03-06,강원,기획,고객 0970,헤드셋,음향 장치,11,129000,1419000,결제 확인,"우선 처리, 오전 출고"
REC-000971,2026-03-07,충북,운영,고객 0971,무선 키보드,입력 장치,18,89000,1602000,처리 중,정기 주문
REC-000972,2026-03-08,제주,기획,고객 0972,27인치 모니터,디스플레이,5,329000,1645000,배송 준비,정기 주문
REC-000973,2026-03-09,서울,운영,고객 0973,USB-C 허브,주변 기기,12,49000,588000,배송 완료,정기 주문
REC-000974,2026-03-10,부산,기획,고객 0974,노트북 거치대,사무 용품,19,67000,1273000,반품 검토,정기 주문
REC-000975,2026-03-11,대전,운영,고객 0975,웹캠,영상 장치,6,118000,708000,결제 확인,정기 주문
REC-000976,2026-03-12,인천,기획,고객 0976,기계식 키보드,입력 장치,13,149000,1937000,처리 중,정기 주문
REC-000977,2026-03-13,광주,운영,고객 0977,모니터 암,사무 용품,20,99000,1980000,배송 준비,정기 주문
REC-000978,2026-03-14,대구,기획,고객 0978,무선 마우스,입력 장치,7,59000,413000,배송 완료,정기 주문
REC-000979,2026-03-15,울산,운영,고객 0979,휴대용 SSD,저장 장치,14,179000,2506000,반품 검토,정기 주문
REC-000980,2026-03-16,세종,기획,고객 0980,헤드셋,음향 장치,1,129000,129000,결제 확인,정기 주문
REC-000981,2026-03-17,경기,운영,고객 0981,무선 키보드,입력 장치,8,89000,712000,처리 중,정기 주문
REC-000982,2026-03-18,강원,기획,고객 0982,27인치 모니터,디스플레이,15,329000,4935000,배송 준비,정기 주문
REC-000983,2026-03-19,충북,운영,고객 0983,USB-C 허브,주변 기기,2,49000,98000,배송 완료,정기 주문
REC-000984,2026-03-20,제주,기획,고객 0984,노트북 거치대,사무 용품,9,67000,603000,반품 검토,정기 주문
REC-000985,2026-03-21,서울,운영,고객 0985,웹캠,영상 장치,16,118000,1888000,결제 확인,정기 주문
REC-000986,2026-03-22,부산,기획,고객 0986,기계식 키보드,입력 장치,3,149000,447000,처리 중,정기 주문
REC-000987,2026-03-23,대전,운영,고객 0987,모니터 암,사무 용품,10,99000,990000,배송 준비,정기 주문
REC-000988,2026-03-24,인천,기획,고객 0988,무선 마우스,입력 장치,17,59000,1003000,배송 완료,정기 주문
REC-000989,2026-03-25,광주,운영,고객 0989,휴대용 SSD,저장 장치,4,179000,716000,반품 검토,정기 주문
REC-000990,2026-03-26,대구,기획,고객 0990,헤드셋,음향 장치,11,129000,1419000,결제 확인,정기 주문
REC-000991,2026-03-27,울산,운영,고객 0991,무선 키보드,입력 장치,18,89000,1602000,처리 중,정기 주문
REC-000992,2026-03-28,세종,기획,고객 0992,27인치 모니터,디스플레이,5,329000,1645000,배송 준비,세금계산서 발행
REC-000993,2026-03-29,경기,운영,고객 0993,USB-C 허브,주변 기기,12,49000,588000,배송 완료,정기 주문
REC-000994,2026-03-30,강원,기획,고객 0994,노트북 거치대,사무 용품,19,67000,1273000,반품 검토,정기 주문
REC-000995,2026-03-31,충북,운영,고객 0995,웹캠,영상 장치,6,118000,708000,결제 확인,정기 주문
REC-000996,2026-04-01,제주,기획,고객 0996,기계식 키보드,입력 장치,13,149000,1937000,처리 중,정기 주문
REC-000997,2026-04-02,서울,운영,고객 0997,모니터 암,사무 용품,20,99000,1980000,배송 준비,정기 주문
REC-000998,2026-04-03,부산,기획,고객 0998,무선 마우스,입력 장치,7,59000,413000,배송 완료,정기 주문
REC-000999,2026-04-04,대전,운영,고객 0999,휴대용 SSD,저장 장치,14,179000,2506000,반품 검토,정기 주문
REC-001000,2026-04-05,인천,기획,고객 1000,헤드셋,음향 장치,1,129000,129000,결제 확인,"분기 마감 주문, 담당자 ""재확인"" 필요"
REC-001001,2026-04-06,광주,운영,고객 1001,무선 키보드,입력 장치,8,89000,712000,처리 중,정기 주문
REC-001002,2026-04-07,대구,기획,고객 1002,27인치 모니터,디스플레이,15,329000,4935000,배송 준비,정기 주문
REC-001003,2026-04-08,울산,운영,고객 1003,USB-C 허브,주변 기기,2,49000,98000,배송 완료,정기 주문
REC-001004,2026-04-09,세종,기획,고객 1004,노트북 거치대,사무 용품,9,67000,603000,반품 검토,정기 주문
REC-001005,2026-04-10,경기,운영,고객 1005,웹캠,영상 장치,16,118000,1888000,결제 확인,정기 주문
REC-001006,2026-04-11,강원,기획,고객 1006,기계식 키보드,입력 장치,3,149000,447000,처리 중,정기 주문
REC-001007,2026-04-12,충북,운영,고객 1007,모니터 암,사무 용품,10,99000,990000,배송 준비,정기 주문
REC-001008,2026-04-13,제주,기획,고객 1008,무선 마우스,입력 장치,17,59000,1003000,배송 완료,정기 주문
REC-001009,2026-04-14,서울,운영,고객 1009,휴대용 SSD,저장 장치,4,179000,716000,반품 검토,정기 주문
REC-001010,2026-04-15,부산,기획,고객 1010,헤드셋,음향 장치,11,129000,1419000,결제 확인,정기 주문
REC-001011,2026-04-16,대전,운영,고객 1011,무선 키보드,입력 장치,18,89000,1602000,처리 중,정기 주문
REC-001012,2026-04-17,인천,기획,고객 1012,27인치 모니터,디스플레이,5,329000,1645000,배송 준비,정기 주문
REC-001013,2026-04-18,광주,운영,고객 1013,USB-C 허브,주변 기기,12,49000,588000,배송 완료,정기 주문
REC-001014,2026-04-19,대구,기획,고객 1014,노트북 거치대,사무 용품,19,67000,1273000,반품 검토,정기 주문
REC-001015,2026-04-20,울산,운영,고객 1015,웹캠,영상 장치,6,118000,708000,결제 확인,정기 주문
REC-001016,2026-04-21,세종,기획,고객 1016,기계식 키보드,입력 장치,13,149000,1937000,처리 중,정기 주문
REC-001017,2026-04-22,경기,운영,고객 1017,모니터 암,사무 용품,20,99000,1980000,배송 준비,정기 주문
REC-001018,2026-04-23,강원,기획,고객 1018,무선 마우스,입력 장치,7,59000,413000,배송 완료,정기 주문
REC-001019,2026-04-24,충북,운영,고객 1019,휴대용 SSD,저장 장치,14,179000,2506000,반품 검토,정기 주문
REC-001020,2026-04-25,제주,기획,고객 1020,헤드셋,음향 장치,1,129000,129000,결제 확인,정기 주문
REC-001021,2026-04-26,서울,운영,고객 1021,무선 키보드,입력 장치,8,89000,712000,처리 중,정기 주문
REC-001022,2026-04-27,부산,기획,고객 1022,27인치 모니터,디스플레이,15,329000,4935000,배송 준비,정기 주문
REC-001023,2026-04-28,대전,운영,고객 1023,USB-C 허브,주변 기기,2,49000,98000,배송 완료,세금계산서 발행
REC-001024,2026-04-29,인천,기획,고객 1024,노트북 거치대,사무 용품,9,67000,603000,반품 검토,정기 주문
REC-001025,2026-04-30,광주,운영,고객 1025,웹캠,영상 장치,16,118000,1888000,결제 확인,정기 주문
REC-001026,2026-05-01,대구,기획,고객 1026,기계식 키보드,입력 장치,3,149000,447000,처리 중,정기 주문
REC-001027,2026-05-02,울산,운영,고객 1027,모니터 암,사무 용품,10,99000,990000,배송 준비,정기 주문
REC-001028,2026-05-03,세종,기획,고객 1028,무선 마우스,입력 장치,17,59000,1003000,배송 완료,정기 주문
REC-001029,2026-05-04,경기,운영,고객 1029,휴대용 SSD,저장 장치,4,179000,716000,반품 검토,정기 주문
REC-001030,2026-05-05,강원,기획,고객 1030,헤드셋,음향 장치,11,129000,1419000,결제 확인,정기 주문
REC-001031,2026-05-06,충북,운영,고객 1031,무선 키보드,입력 장치,18,89000,1602000,처리 중,정기 주문
REC-001032,2026-05-07,제주,기획,고객 1032,27인치 모니터,디스플레이,5,329000,1645000,배송 준비,정기 주문
REC-001033,2026-05-08,서울,운영,고객 1033,USB-C 허브,주변 기기,12,49000,588000,배송 완료,정기 주문
REC-001034,2026-05-09,부산,기획,고객 1034,노트북 거치대,사무 용품,19,67000,1273000,반품 검토,정기 주문
REC-001035,2026-05-10,대전,운영,고객 1035,웹캠,영상 장치,6,118000,708000,결제 확인,정기 주문
REC-001036,2026-05-11,인천,기획,고객 1036,기계식 키보드,입력 장치,13,149000,1937000,처리 중,정기 주문
REC-001037,2026-05-12,광주,운영,고객 1037,모니터 암,사무 용품,20,99000,1980000,배송 준비,정기 주문
REC-001038,2026-05-13,대구,기획,고객 1038,무선 마우스,입력 장치,7,59000,413000,배송 완료,정기 주문
REC-001039,2026-05-14,울산,운영,고객 1039,휴대용 SSD,저장 장치,14,179000,2506000,반품 검토,정기 주문
REC-001040,2026-05-15,세종,기획,고객 1040,헤드셋,음향 장치,1,129000,129000,결제 확인,정기 주문
REC-001041,2026-05-16,경기,운영,고객 1041,무선 키보드,입력 장치,8,89000,712000,처리 중,정기 주문
REC-001042,2026-05-17,강원,기획,고객 1042,27인치 모니터,디스플레이,15,329000,4935000,배송 준비,정기 주문
REC-001043,2026-05-18,충북,운영,고객 1043,USB-C 허브,주변 기기,2,49000,98000,배송 완료,정기 주문
REC-001044,2026-05-19,제주,기획,고객 1044,노트북 거치대,사무 용품,9,67000,603000,반품 검토,정기 주문
REC-001045,2026-05-20,서울,운영,고객 1045,웹캠,영상 장치,16,118000,1888000,결제 확인,정기 주문
REC-001046,2026-05-21,부산,기획,고객 1046,기계식 키보드,입력 장치,3,149000,447000,처리 중,정기 주문
